MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
11.0,3.0,6.337529394588084,18.475517504593622,1.0,0.0,3.0,3.0,1.0,2.0,2.0,6.0,2.0,4.0,4.0,5.0,1.8203341036428238,2.055641538058108,14.121375611147648,14.121375611147648,1.0,2.0,11.0,11.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,11.928110894504265,1.0,0.0,6.808145364123843,12.236142518909933,5.0,2.0,1.0,3.0,12.447245361402718,0.0,0.0,12.447245361402718,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.0,2.055641538058108,7.0,0.0,0.0,5.0,14.121375611147648,2.0,1.1943176378757767,10.487444346097531,3.0,3.0,2.0,7.724358962810533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.715841640087826,1.0,4.0,4.0,4.0
14.0,3.0,6.241204318347872,21.47079613792238,1.0,0.0,1.0,3.0,1.0,2.0,2.0,14.0,2.0,4.0,4.0,6.0,2.055641538058108,2.2596737867230705,14.10065629283109,14.103851511653946,1.0,2.0,9.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,13.39534064687736,11.222867447268218,5.460736201340262,14.65199866911795,0.0,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,2.0,2.440268378362637,7.0,0.7304631471189666,3.0,5.0,14.149872093127607,1.0,1.1943176378757767,11.038947685692156,3.0,3.0,1.0,7.020909424392293,7.397497957722461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0
14.0,3.0,6.221213632878419,19.849463637306258,1.0,0.0,3.0,3.0,1.0,0.0,2.0,12.0,4.0,4.0,4.0,6.0,2.440268378362637,2.055641538058108,14.171884182186483,14.173451442269636,1.0,2.0,4.0,5.0,2.0,8.567309925236039,3.0,2.0,5.0,4.0,3.0,1.0,6.0,11.33259669398507,1.0,0.0,9.025890350388508,12.263269450298049,5.0,4.0,1.0,3.0,12.295533670602968,11.79074020410216,0.0,14.102254250439458,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.6025944687727294,7.0,0.7304631471189666,3.0,5.0,14.171884182186483,3.0,1.1943176378757767,10.625878458393707,3.0,3.0,2.0,7.566242862974532,6.448232316019433,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,4.0
11.0,3.0,5.684506656824126,18.27067759886066,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,7.0,4.0,4.0,5.0,2.055641538058108,2.055641538058108,14.12296456685685,14.12296456685685,4.0,2.0,4.0,5.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,11.812492076604793,11.812492076604793,5.0,3.0,0.0,3.0,11.812492076604793,0.0,0.0,11.812492076604793,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,2.0,14.12296456685685,1.0,0.7304631471189666,9.087756729969003,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0
14.0,3.0,5.968980585391403,19.347947765898184,1.0,0.0,3.0,3.0,1.0,0.0,2.0,16.0,4.0,4.0,4.0,6.0,2.2596737867230705,2.055641538058108,14.179713812657004,14.179713812657004,1.0,2.0,11.0,11.0,2.0,6.952063659629821,2.0,2.0,5.0,4.0,3.0,1.0,6.0,10.297452652874126,1.0,0.0,9.018059074748715,11.521047611844585,5.0,4.0,1.0,3.0,11.521047611844585,11.762558328631897,0.0,13.648545312826599,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.440268378362637,7.0,0.0,0.0,5.0,14.179713812657004,2.0,1.1943176378757767,10.38663340402758,3.0,3.0,2.0,0.0,6.148460831341732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0
11.0,3.0,6.07328940298831,19.410835177738594,1.0,0.0,3.0,3.0,1.0,2.0,2.0,10.0,4.0,4.0,4.0,5.0,2.055641538058108,2.440268378362637,14.10863912353132,14.176583960216393,1.0,2.0,6.0,4.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,6.751853423240825,6.751853423240825,5.0,3.0,1.0,3.0,11.861672733907639,0.0,0.0,11.861672733907639,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3.0,2.055641538058108,7.0,0.0,0.0,5.0,14.10863912353132,1.0,1.1943176378757767,9.800389069029363,3.0,3.0,2.0,8.059125775508376,0.0,7.483295642295591,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0
8.0,3.0,5.684506656824126,20.658849153284915,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,4.0,4.0,4.0,5.0,2.055641538058108,2.440268378362637,14.102254250439458,14.103851511653946,1.0,2.0,8.0,8.0,1.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,9.558415980517164,1.0,0.0,10.04572336669768,11.614566638515486,5.0,3.0,1.0,3.0,12.225229693738633,0.0,8.434556620289202,12.806114542235896,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.7304631471189666,4.0,5.0,14.102254250439458,1.0,0.7304631471189666,8.930417557876343,3.0,3.0,2.0,0.0,4.3809460334448715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,4.0,4.0
6.0,1.0,5.42678077191518,17.7411837520923,1.0,0.0,3.0,3.0,1.0,0.0,2.0,5.0,0.0,4.0,4.0,2.0,2.055641538058108,2.2596737867230705,14.08945103488394,14.103851511653946,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,11.054693052542088,11.054693052542088,5.0,4.0,1.0,3.0,11.054693052542088,10.034756014997894,0.0,12.47526250666003,0.0,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,2.0,14.08945103488394,1.0,0.7304631471189666,8.103593650252291,3.0,3.0,2.0,4.2631607783924865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,1.0
14.0,4.0,6.098626104970388,19.458096087785453,1.0,0.0,3.0,3.0,1.0,0.0,2.0,19.0,4.0,4.0,4.0,6.0,2.6025944687727294,2.055641538058108,14.193765294899782,14.193765294899782,1.0,2.0,12.0,12.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,3.0,6.0,5.80273872401839,1.0,0.0,12.447245361402718,12.607095406757969,5.0,4.0,1.0,3.0,12.607095406757969,13.151904335212626,0.0,15.031836294256665,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,4.0,3.011340243262834,7.0,0.7304631471189666,4.0,6.0,14.193765294899782,3.0,1.1943176378757767,10.515640585342503,3.0,3.0,2.0,8.190318298434116,9.486313901150885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,5.0
11.0,3.0,6.533131230124546,23.83638829227621,1.0,0.0,3.0,1.0,1.0,0.0,1.0,11.0,4.0,4.0,4.0,5.0,1.8203341036428238,2.055641538058108,14.124552834680129,14.124552834680129,1.0,2.0,8.0,9.0,1.0,0.0,2.0,2.0,5.0,3.0,3.0,4.0,5.0,10.88111126036762,1.0,0.0,9.899853860909511,12.30088091103977,5.0,3.0,1.0,3.0,12.236142518909933,0.0,0.0,12.236142518909933,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,5.0,14.124552834680129,1.0,1.1943176378757767,10.942769292012862,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,4.0
14.0,3.0,6.07328940298831,19.385252622142612,1.0,0.0,3.0,3.0,1.0,0.0,2.0,23.0,4.0,4.0,4.0,6.0,2.750250297485029,2.055641538058108,14.189087426187385,14.19064737641105,4.0,2.0,11.0,11.0,3.0,8.274265741119429,3.0,2.0,5.0,5.0,3.0,1.0,6.0,12.572766611856698,1.0,0.0,8.962610178176034,13.226109219740668,5.0,4.0,1.0,3.0,13.226109219740668,11.37544729317354,0.0,14.517346770800748,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,4.0,2.885846472488202,7.0,0.7304631471189666,4.0,5.0,14.189087426187385,3.0,1.5409627556327752,11.289160096627912,3.0,3.0,2.0,7.920955300440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0
7.0,3.0,6.404586972566442,20.53510072818483,1.0,0.0,2.0,3.0,1.0,0.0,2.0,6.0,4.0,4.0,4.0,1.0,2.055641538058108,2.440268378362637,14.121375611147648,14.175018034740056,1.0,2.0,8.0,8.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,11.827940764481209,1.0,0.0,8.211557890737238,12.418993549001838,5.0,2.0,1.0,3.0,12.535596440849583,0.0,0.0,12.535596440849583,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3.0,2.2596737867230705,5.0,0.0,0.0,2.0,14.16246656706435,1.0,1.1943176378757767,10.634887347225343,3.0,3.0,2.0,8.013883697367245,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.715841640087826,2.0,1.0,4.0,4.0
11.0,3.0,6.073765996132673,18.491717969785224,1.0,0.0,2.0,3.0,1.0,4.0,2.0,16.0,4.0,4.0,4.0,5.0,2.055641538058108,2.6025944687727294,14.1482947440103,14.19064737641105,1.0,2.0,11.0,11.0,2.0,6.448232316019433,3.0,3.0,2.0,3.0,3.0,1.0,5.0,10.934618655762014,1.0,0.0,8.29484095560287,11.718228468762483,5.0,4.0,1.0,3.0,11.718228468762483,0.0,0.0,11.718228468762483,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.0,0.0,5.0,14.1482947440103,1.0,0.7304631471189666,9.294080796212425,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,4.0,4.0
11.0,3.0,5.684506656824126,18.5046359112386,1.0,0.0,3.0,3.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,5.0,2.055641538058108,2.055641538058108,14.19064737641105,14.192206665778837,1.0,2.0,11.0,11.0,1.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,5.0,12.068566052986988,1.0,0.0,6.844946025203906,12.369629526317283,5.0,3.0,1.0,3.0,12.369629526317283,0.0,0.0,12.369629526317283,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,5.0,14.19064737641105,3.0,1.1943176378757767,10.00715768738887,3.0,3.0,2.0,0.0,5.3215405626377255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0
6.0,3.0,5.133567292834429,21.1750988513265,1.0,0.0,2.0,3.0,1.0,4.0,2.0,21.0,4.0,4.0,4.0,2.0,2.440268378362637,2.055641538058108,14.1671783900609,14.168747656702982,1.0,2.0,8.0,8.0,2.0,6.969460479809202,3.0,3.0,2.0,4.0,3.0,2.0,2.0,11.83717499471455,1.0,0.0,8.64032225948934,12.538087168429465,5.0,4.0,1.0,3.0,12.614406694149686,10.420612667160878,0.0,13.711364159471431,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.440268378362637,7.0,0.7304631471189666,3.0,5.0,14.1671783900609,2.0,1.1943176378757767,9.715841640087826,3.0,3.0,2.0,7.724358962810533,4.792129643835174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
14.0,3.0,5.846979532509014,19.727017759817805,1.0,0.0,2.0,3.0,1.0,2.0,2.0,14.0,4.0,4.0,4.0,6.0,2.2596737867230705,2.055641538058108,14.170316253871071,14.171884182186483,1.0,2.0,11.0,11.0,1.0,0.0,2.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,11.53457513188247,11.53457513188247,5.0,3.0,1.0,3.0,11.53457513188247,11.456000850475936,0.0,13.483655240128245,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.0,2.440268378362637,7.0,0.7304631471189666,3.0,6.0,14.171884182186483,2.0,1.1943176378757767,9.647632875415075,3.0,3.0,2.0,9.336386900215581,4.969939052451073,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,4.0,4.0
12.0,3.0,5.684506656824126,18.040332968620046,1.0,0.0,3.0,2.0,1.0,0.0,2.0,8.0,4.0,4.0,4.0,7.0,1.8203341036428238,2.055641538058108,14.042660370630959,14.103851511653946,1.0,2.0,5.0,4.0,1.0,0.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,11.490400541121296,11.490400541121296,5.0,2.0,0.0,3.0,11.993230527070414,11.490400541121296,10.17425270756814,14.525905781085195,0.7304631471189666,0.0,0.7304631471189666,0.0,2.055641538058108,0.7304631471189666,2.0,2.885846472488202,7.0,0.0,0.0,2.0,14.178149219316415,1.0,0.7304631471189666,9.951171656935063,3.0,4.0,2.0,0.0,7.9678374640434715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0
11.0,3.0,5.831327892742091,18.571845986990375,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,4.0,4.0,4.0,5.0,2.055641538058108,2.055641538058108,14.1308990400563,14.1308990400563,1.0,2.0,8.0,8.0,2.0,5.684506656824126,2.0,2.0,2.0,3.0,3.0,1.0,4.0,9.905600473990324,1.0,0.0,10.06209830903299,11.806292054368383,5.0,2.0,1.0,3.0,11.806292054368383,0.0,0.0,11.806292054368383,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,5.0,14.1308990400563,2.0,0.7304631471189666,8.930417557876343,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,4.0,4.0
13.0,4.0,5.357203202420049,17.338196519818506,1.0,0.0,2.0,3.0,1.0,4.0,2.0,19.0,4.0,4.0,3.0,5.0,2.750250297485029,2.055641538058108,14.18127774085417,14.182841004523032,1.0,2.0,4.0,5.0,2.0,5.684506656824126,3.0,2.0,5.0,5.0,3.0,3.0,6.0,12.73635804968827,1.0,0.0,10.06209830903299,13.677398943181979,5.0,4.0,1.0,3.0,13.697102127294201,0.0,0.0,13.697102127294201,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,3.0,2.055641538058108,7.0,0.7304631471189666,3.0,5.0,14.18127774085417,3.0,1.1943176378757767,10.302477323271576,3.0,3.0,2.0,6.59483341495303,5.831327892742091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0
4.0,3.0,5.968980585391403,19.18592493906106,1.0,0.0,3.0,3.0,1.0,2.0,2.0,10.0,4.0,4.0,1.0,5.0,2.055641538058108,2.055641538058108,14.118195633475512,14.19064737641105,1.0,2.0,4.0,5.0,2.0,7.054609570753341,2.0,2.0,2.0,3.0,3.0,1.0,2.0,10.410943347638753,1.0,0.0,12.390502748914212,13.54568630946721,5.0,4.0,1.0,3.0,13.702457022475317,0.0,0.0,13.702457022475317,0.0,0.0,1.1943176378757767,0.0,1.8203341036428238,1.1943176378757767,2.0,2.6025944687727294,7.0,0.0,0.0,5.0,14.19064737641105,3.0,1.1943176378757767,10.68838996487107,3.0,3.0,2.0,8.797735592116597,5.494161288893169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0
6.0,3.0,5.653921148278169,21.935630452962762,1.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,2.055641538058108,2.440268378362637,14.111827394891495,14.111827394891495,1.0,2.0,4.0,5.0,1.0,0.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,11.561460487077868,11.561460487077868,5.0,2.0,1.0,3.0,11.743633842525867,10.376854189435692,0.0,13.08247190129755,0.0,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.0,2.6025944687727294,7.0,0.0,0.0,5.0,14.111827394891495,1.0,0.7304631471189666,9.025890350388508,3.0,3.0,2.0,7.0378181972974625,0.0,0.0,0.0,8.737598519334247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
11.0,3.0,6.5538803774442425,21.776559750789318,1.0,0.0,2.0,3.0,1.0,0.0,1.0,10.0,4.0,4.0,4.0,5.0,2.6025944687727294,2.2596737867230705,14.135651502935826,14.135651502935826,3.0,4.0,5.0,4.0,1.0,0.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,9.398681444092006,3.0,11.584802231718578,12.24430377181613,14.507336427939917,5.0,4.0,1.0,3.0,14.507336427939917,0.0,0.0,14.507336427939917,0.7304631471189666,0.0,1.1943176378757767,0.0,1.8203341036428238,0.7304631471189666,3.0,2.6025944687727294,7.0,0.7304631471189666,3.0,5.0,14.135651502935826,1.0,1.1943176378757767,10.83088556721427,3.0,3.0,2.0,6.244955797756471,8.179633643422095,0.0,0.0,8.355622538951035,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
11.0,3.0,7.15298821355506,20.664245987270693,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,2.0,4.0,4.0,5.0,2.2596737867230705,1.8203341036428238,14.10863912353132,14.10863912353132,4.0,2.0,5.0,4.0,2.0,6.448232316019433,2.0,2.0,2.0,3.0,3.0,1.0,4.0,12.19227515513423,1.0,0.0,10.17425270756814,13.312735399211196,5.0,4.0,1.0,3.0,13.312735399211196,0.0,0.0,13.312735399211196,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,2.2596737867230705,7.0,0.7304631471189666,3.0,5.0,14.10863912353132,2.0,1.1943176378757767,10.297452652874126,3.0,3.0,2.0,0.0,0.0,0.0,7.6465380079030645,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0
6.0,3.0,5.684506656824126,19.031337589140634,1.0,0.0,3.0,3.0,1.0,2.0,2.0,10.0,0.0,4.0,4.0,2.0,2.055641538058108,2.440268378362637,14.102254250439458,14.192206665778837,1.0,2.0,4.0,5.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,11.038947685692156,11.038947685692156,5.0,4.0,1.0,3.0,11.038947685692156,8.622253717854797,0.0,11.904107164106826,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.7304631471189666,1.0,2.0,14.187526814497952,1.0,1.1943176378757767,10.634887347225343,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,14.182841004523032,8.0,4.0,4.0,4.0
14.0,3.0,5.968980585391403,20.323411306060784,1.0,0.0,3.0,3.0,1.0,0.0,2.0,6.0,4.0,4.0,4.0,6.0,2.2596737867230705,2.055641538058108,14.1482947440103,14.1482947440103,4.0,2.0,8.0,8.0,2.0,6.491069783799412,2.0,2.0,2.0,3.0,3.0,1.0,2.0,8.375577002227507,3.0,10.272201962485878,8.013883697367245,11.885988291456293,5.0,3.0,1.0,3.0,11.885988291456293,11.386070382335237,0.0,13.650355480719142,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.0,2.440268378362637,7.0,0.7304631471189666,3.0,5.0,14.1482947440103,2.0,1.1943176378757767,9.951171656935063,3.0,3.0,2.0,8.539411368803783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,4.0
11.0,3.0,5.968980585391403,19.19561629117732,1.0,0.0,3.0,3.0,1.0,0.0,2.0,6.0,4.0,4.0,4.0,5.0,2.2596737867230705,2.6025944687727294,14.124552834680129,14.187526814497952,4.0,2.0,8.0,8.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,6.0,11.003227684290522,1.0,0.0,9.69122459677165,12.287496753602362,5.0,2.0,1.0,3.0,12.311549835365874,0.0,0.0,12.311549835365874,0.0,0.7304631471189666,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.0,0.0,5.0,14.124552834680129,2.0,0.7304631471189666,8.72889799237455,3.0,3.0,2.0,8.013883697367245,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0
11.0,3.0,5.445400462780034,21.029073412609147,1.0,0.0,3.0,3.0,1.0,0.0,2.0,6.0,7.0,4.0,4.0,5.0,2.055641538058108,2.055641538058108,14.110233605762662,14.110233605762662,1.0,2.0,5.0,9.0,1.0,0.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,12.30088091103977,1.0,0.0,9.17063676912744,13.061155957523209,5.0,2.0,1.0,3.0,13.061155957523209,0.0,0.0,13.061155957523209,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.7304631471189666,4.0,5.0,14.110233605762662,1.0,0.7304631471189666,9.41914552756971,3.0,3.0,2.0,10.327475030923495,6.952063659629821,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0
4.0,3.0,5.80273872401839,18.501409946843367,1.0,0.0,3.0,2.0,1.0,0.0,2.0,12.0,4.0,4.0,1.0,5.0,2.055641538058108,2.055641538058108,14.149872093127607,14.149872093127607,1.0,2.0,9.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,13.371935506422313,0.0,0.0,13.371935506422313,0.0,0.0,1.1943176378757767,0.0,1.8203341036428238,1.1943176378757767,2.0,2.6025944687727294,7.0,0.0,0.0,5.0,14.149872093127607,1.0,1.1943176378757767,9.715841640087826,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0
14.0,3.0,5.995517194712504,18.521801605514852,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,4.0,4.0,4.0,6.0,2.2596737867230705,2.055641538058108,14.124552834680129,14.124552834680129,4.0,2.0,8.0,8.0,2.0,9.806334930559206,2.0,2.0,2.0,3.0,3.0,1.0,4.0,9.715841640087826,1.0,0.0,9.590598420556384,11.438661292884955,5.0,2.0,1.0,3.0,12.077149047696548,11.551404811134226,0.0,13.849251236187676,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.7304631471189666,2.0,2.6025944687727294,7.0,0.7304631471189666,3.0,5.0,14.124552834680129,2.0,1.1943176378757767,10.184716170074022,3.0,3.0,2.0,0.0,5.357203202420049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
0.0,1.0,5.357203202420049,19.354631606256728,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,4.0,4.0,4.0,5.0,1.8203341036428238,2.2596737867230705,14.081426241171904,14.103851511653946,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,5.0,8.906023604948812,1.0,0.0,11.015179832837541,11.984426143724395,5.0,4.0,0.0,3.0,11.984426143724395,0.0,0.0,11.984426143724395,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,2.2596737867230705,7.0,0.0,0.0,2.0,14.081426241171904,1.0,0.7304631471189666,9.2294051976266,3.0,3.0,2.0,0.0,4.3809460334448715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0
4.0,3.0,5.80273872401839,18.501409946843367,1.0,0.0,3.0,3.0,1.0,0.0,2.0,12.0,2.0,4.0,1.0,6.0,2.055641538058108,2.055641538058108,14.149872093127607,14.149872093127607,1.0,2.0,9.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,12.447245361402718,12.447245361402718,0.0,14.54012741646453,0.0,0.0,1.1943176378757767,0.0,2.2596737867230705,1.1943176378757767,2.0,3.128238685769432,7.0,0.0,0.0,2.0,14.149872093127607,1.0,1.1943176378757767,10.410943347638753,3.0,3.0,2.0,7.538897810304354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0
11.0,3.0,6.65495044352145,20.91357822058362,1.0,0.0,2.0,3.0,1.0,0.0,2.0,23.0,4.0,4.0,4.0,5.0,2.750250297485029,2.055641538058108,14.196880574832942,14.198437226858903,4.0,2.0,11.0,11.0,3.0,11.368345492708144,4.0,2.0,5.0,5.0,3.0,4.0,6.0,14.465576779860692,1.0,0.0,7.368227644721959,14.665751188703426,5.0,4.0,1.0,3.0,14.712137678035727,0.0,0.0,14.712137678035727,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,0.7304631471189666,4.0,3.011340243262834,7.0,1.1943176378757767,4.0,5.0,14.196880574832942,3.0,1.5409627556327752,11.574819345696639,3.0,3.0,2.0,0.0,5.88741871045203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,5.0
11.0,3.0,5.831327892742091,18.4879431467428,1.0,0.0,3.0,3.0,1.0,0.0,2.0,6.0,2.0,4.0,4.0,5.0,2.055641538058108,2.440268378362637,14.121375611147648,14.173451442269636,1.0,2.0,8.0,9.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,10.089189683419603,1.0,0.0,9.990473606737828,11.867768587390184,5.0,2.0,1.0,3.0,12.73165675448797,0.0,0.0,12.73165675448797,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.7304631471189666,3.0,5.0,14.121375611147648,1.0,0.7304631471189666,8.930417557876343,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0
